transaction_id,user_id,username,email,age,subscription,city,region,store_id,transaction_date,raw_timestamp,product_category,sale_amount,price,status
TXN000831,USER0258,ksmith,ksmith@gmail.com,50,Premium,Mumbai,West,STORE001,2026-12-21,2026-12-21 21:06:21,Beauty,79627.32,47747.61,Completed
TXN000580,USER0104,angela34,angela34@hotmail.com,58,Premium,Bhubaneswar,East,STORE005,20/06/2025,2025-06-20 19:19:23,Grocery,28806.82,4848.38,returned
TXN000969,USER0134,,david09@gmail.com,35,Basic,Mumbai,West,STORE002,02-26-2026,2026-02-26 12:51:28,Clothing,63662.99,4658.29,Returned
TXN000163,USER0022,matthew64,matthew64@outlook.com,63,Premium,Lucknow,North,STORE003,2026-02-09,2026-02-09 11:49:51,Furniture,65631.61,74759.12,PENDING
TXN000909,USER0218,wagnerdana,wagnerdana@yahoo.com,19,Basic,Pune,West,STORE004,2026-01-31,2026-01-31 22:51:06,Electronics,56464.49,1200.86,CANCELLED
TXN000153,USER0188,wwoods,wwoods@gmail.com,43,Premium,Hyderabad,South,STORE005,18/05/2025,2025-05-18 08:46:23,Beauty,19546.06,55366.97,Completed
TXN000802,USER0133,adamsamy,adamsamy@outlook.com,32,Basic,Chennai,South,STORE003,2026-06-10,2026-06-10 14:32:45,Beauty,11998.43,-22470.55,
TXN000284,USER0022,pharvey,pharvey@hotmail.com,23,Free,Lucknow,NORTH,STORE004,2025-06-27,2025-06-27 05:13:51,Grocery,99727.2,62759.9,Cancelled
TXN000756,USER0116,iaguilar,iaguilar@gmail.com,67,Premium,Chennai,SOUTH,STORE004,2025-03-02,2025-03-02 10:09:52,Sports,39241.61,98440.52,Pending
TXN000112,USER0079,michael86,michael86@gmail.com,29,Free,Lucknow,North,STORE004,2025-08-30,2025-08-30 03:09:16,Furniture,75469.14,76011.73,Returned
TXN000227,USER0106,rebekahserrano,rebekahserrano@gmail.com,54,Basic,Jaipur,north,STORE005,2025-06-19,2025-06-19 19:08:50,Clothing,59726.08,16920.9,Cancelled
TXN000689,USER0057,warrenmary,warrenmary@outlook.com,31,Basic,Lucknow,North,STORE004,2025-04-14,,Grocery,37027.1,37297.79,Pending
TXN000104,USER0047,theresacochran,theresacochran@rediffmail.com,31,Basic,Bhubaneswar,East,STORE004,2025-03-13,2025-03-13 04:47:40,Furniture,34155.51,37068.3,Cancelled
TXN000422,USER0212,lisa81,lisa81@hotmail.com,70,Free,Kolkata,East,STORE003,2025-12-27,2025-12-27 10:35:20,Beauty,24148.18,54608.06,Returned
TXN000420,USER0092,tanderson,tanderson@rediffmail.com,65,Free,Bangalore,South,STORE004,23/06/2026,2026-06-23 21:15:36,Sports,10640.87,63898.57,CANCELLED
TXN000751,USER0196,samuelcarter,samuelcarter@rediffmail.com,45,Premium,Chennai,south,STORE002,2026-10-22,2026-10-22 10:24:58,Clothing,11657.43,8859.27,completed
TXN000587,USER0143,sandra47,,29,Free,Hyderabad,South,STORE001,2025-10-07,2025-10-07 04:01:16,Sports,48635.61,2088.88,Completed
TXN000781,USER0116,michaelgonzalez,michaelgonzalez@yahoo.com,22,Basic,Patna,east,STORE002,2026-09-14,2026-09-14 14:10:43,,35393.82,5185.57,Returned
TXN000673,USER0219,suzannewilson,suzannewilson@gmail.com,38,Basic,Delhi,North,STORE004,2026-11-29,2026-11-29 17:56:29,Clothing,12259.6,51877.7,Returned
TXN000120,USER0175,cindy14,cindy14@hotmail.com,30,Premium,Bhubaneswar,East,STORE002,19/01/2025,2025-01-19 11:19:11,Grocery,7808.79,84458.4,COMPLETED
TXN000054,USER0250,chad34,chad34@yahoo.com,40,Basic,Mumbai,West,STORE003,2025-12-11,2025-12-11 00:31:54,Clothing,88043.97,70148.26,Cancelled
TXN000152,USER0145,gateskathy,gateskathy@hotmail.com,56,Free,Delhi,North,STORE004,2025-09-04,2025-09-04 06:37:22,Clothing,53715.41,84732.52,Returned
TXN000404,USER0010,xjohnson,,21,Free,Lucknow  ,North,STORE001,2025-10-06,2025-10-06 22:39:31,Grocery,97236.03,28283.24,Pending
TXN000946,USER0077,carla04,carla04@hotmail.com,10,Free,Delhi,North,STORE001,09/08/2025,2025-08-09 12:53:37,Electronics,95866.65,99232.71,Returned
TXN000208,USER0150,salasaudrey,salasaudrey@hotmail.com,54,Premium,Bhubaneswar,East,STORE003,2026-05-06,2026-05-06 10:11:25,Furniture,28101.98,78608.07,Cancelled
TXN000659,USER0093,wwilliams,wwilliams@gmail.com,63,Premium,Bhubaneswar,EAST,STORE003,2026-11-26,2026-11-26 05:03:39,Furniture,9964.55,14331.81,Cancelled
TXN000844,USER0083,michael42,michael42@hotmail.com,40,Free,Pune,West,STORE005,2025-07-23,2025-07-23 11:26:30,Furniture,82319.27,56134.75,pending
TXN000763,USER0012,jeffrey88,jeffrey88@rediffmail.com,54,Free,Pune,West,STORE004,2026-05-16,2026-05-16 20:42:58,Clothing,69403.21,9545.87,Pending
TXN000009,USER0082,susanrogers,,56,Premium,Lucknow,North,STORE004,04-04-2025,2025-04-04 01:55:07,Furniture,59629.25,46858.18,Cancelled
TXN000808,USER0145,jasonrojas,jasonrojas@gmail.com,37,Premium,Lucknow,north,STORE002,2025-07-13,2025-07-13 18:31:46,Books,39480.31,60821.43,Completed
TXN000037,USER0087,teresa28,teresa28@gmail.com,36,Free,Pune,West,STORE005,2026-03-29,2026-03-29 14:43:13,Clothing,9429.38,95204.77,pending
TXN000453,USER0172,smithjason,smithjason@rediffmail.com,60,Premium,Hyderabad,SOUTH,STORE002,2026-01-23,2026-01-23 17:24:02,Books,14546.28,76938.76,Completed
TXN000652,USER0063,nyoung,nyoung@rediffmail.com,40,Premium,Pune,West,STORE001,2025-08-09,2025-08-09 05:52:47,Furniture,48169.53,31039.22,Returned
TXN000254,USER0212,robert77,robert77@outlook.com,8,Free,Patna,East,STORE001,2026-12-30,2026-12-30 08:05:02,Beauty,9648.14,13438.03,Returned
TXN000304,USER0108,robin74,robin74@yahoo.com,54,Premium,Mumbai,WEST,STORE004,2025-11-17,2025-11-17 20:03:00,Books,76380.56,8895.33,returned
TXN000747,USER0052,markramirez,markramirez@hotmail.com,36,Free,Chennai,South,STORE002,2026-03-15,2026-03-15 15:42:54,Sports,14401.83,52053.44,Completed
TXN000572,USER0253,roberthampton,roberthampton@hotmail.com,30,Basic,Hyderabad,SOUTH,STORE004,2025-11-07,2025-11-07 19:39:06,Furniture,50529.0,54289.57,Completed
TXN000624,USER0058,poolerebecca,poolerebecca@gmail.com,62,Premium,Delhi,North,STORE001,2025-11-06,2025-11-06 02:08:08,Grocery,48163.61,14600.9,Pending
TXN000733,USER0084,ashleyjackson,ashleyjackson@yahoo.com,66,Basic,Mumbai,West,STORE003,2026-02-23,2026-02-23 01:58:07,Books,91317.29,72252.3,returned
TXN000892,USER0126,shawrachel,shawrachel@rediffmail.com,65,Free,Pune,West,STORE004,08-14-2025,2025-08-14 21:09:22,Clothing,20710.12,9018.47,
TXN000263,USER0246,tinaallen,tinaallen@gmail.com,23,Basic,Patna,East,STORE004,2026-10-25,2026-10-25 09:31:26,Grocery,41981.56,64300.99,pending
TXN000611,USER0003,thomasboyle,thomasboyle@rediffmail.com,67,Free,Ahmedabad,west,STORE002,2026-07-31,2026-07-31 21:37:13,Furniture,92049.28,24691.13,Returned
TXN000298,USER0030,erica21,erica21@rediffmail.com,43,Free,Jaipur,NORTH,STORE003,2025-07-12,2025-07-12 04:33:48,Sports,14078.96,2642.98,Returned
TXN000415,USER0199,mccormickdeborah,mccormickdeborah@yahoo.com,51,Free,Bhubaneswar,East,STORE004,25/11/2025,,Books,55191.63,61342.62,CANCELLED
TXN000151,USER0256,lstein,lstein@rediffmail.com,47,Basic,Hyderabad,south,STORE003,2026-08-15,,Furniture,2415.31,94528.76,Returned
TXN000789,USER0080,ibarnes,ibarnes@outlook.com,50,Premium,Delhi,North,STORE002,2025-05-15,2025-05-15 03:06:50,Electronics,67863.2,34279.89,Completed
TXN000641,USER0076,victorialong,user@@gmail..com,46,Free,Bangalore,South,STORE002,01-09-2025,2025-01-09 08:57:33,Beauty,62473.53,61856.93,Returned
TXN000890,USER0132,umoon,umoon@hotmail.com,34,Basic,Mumbai,West,STORE004,2025-12-10,2025-12-10 14:31:47,Electronics,82792.17,30183.29,CANCELLED
TXN000551,USER0115,marcia99,marcia99@gmail.com,68,Premium,Hyderabad,South,STORE002,2026-08-23,2026-08-23 09:31:35,Clothing,30086.92,64091.47,Returned
TXN000887,USER0036,haroldhorne,haroldhorne@yahoo.com,29,Basic,Mumbai,West,STORE004,2025-11-09,2025-11-09 22:15:10,Grocery,96228.08,66636.53,Returned
TXN000489,USER0020,william20,william20@rediffmail.com,48,Free,Delhi,North,STORE003,25/02/2026,2026-02-25 17:36:23,Electronics,58068.85,96177.6,Completed
TXN000148,USER0153,jasminebrown,jasminebrown@hotmail.com,22,Free,Chennai,South,STORE001,05-10-2026,2026-05-10 07:51:51,Grocery,44016.59,48476.69,Pending
TXN000147,USER0108,taylorjesse,taylorjesse@rediffmail.com,44,Free,Ahmedabad,West,STORE001,25/03/2025,2025-03-25 01:41:49,Furniture,88910.79,54603.19,cancelled
TXN000721,USER0053,whenry,whenry@rediffmail.com,68,Free,Pune,West,STORE002,2026-02-25,2026-02-25 09:49:38,Clothing,95907.57,60026.73,Returned
TXN000932,USER0119,christopherboone,christopherboone@outlook.com,65,Free,Lucknow,north,STORE002,2025-10-14,2025-10-14 02:13:58,Electronics,37301.76,,Pending
TXN000740,USER0031,rushmartin,rushmartin@yahoo.com,69,Premium,Lucknow,North,STORE003,2026-04-07,2026-04-07 18:52:13,Books,40938.36,62721.05,Completed
TXN000660,USER0104,ufloyd,ufloyd@yahoo.com,66,Free,Chandigarh,NORTH,STORE005,2025-09-22,2025-09-22 12:52:57,Grocery,49348.65,75263.76,Returned
TXN000349,USER0177,dmorgan,dmorgan@yahoo.com,44,Free,Jaipur,North,STORE005,2026-07-05,2026-07-05 17:05:19,Grocery,16179.34,22156.72,Cancelled
TXN000464,USER0015,qzavala,qzavala@yahoo.com,30,Basic,Mumbai,West,STORE003,2025-01-07,2025-01-07 03:43:21,Sports,47962.92,47502.6,Completed
TXN000326,USER0210,batesdarlene,batesdarlene@gmail.com,34,Free,Chennai,South,STORE002,2025-06-18,,Grocery,12162.51,85234.22,Pending
TXN000187,USER0097,marcus31,marcus31@rediffmail.com,64,Free,Patna,East,STORE005,2026-11-21,2026-11-21 19:38:02,Grocery,47991.48,86960.44,Cancelled
TXN000124,USER0247,richard04,richard04@outlook.com,53,Premium,  Delhi  ,North,STORE005,2026-09-12,2026-09-12 04:55:16,Books,12555.31,8479.13,Pending
TXN000854,USER0201,wrightcarolyn,,57,Free,Jaipur,NORTH,STORE004,2025-12-10,2025-12-10 05:36:27,Books,5252.94,93200.84,Returned
TXN000609,USER0224,gwilcox,gwilcox@gmail.com,49,Premium,Chennai,SOUTH,STORE004,2025-02-06,2025-02-06 15:16:10,Clothing,98882.98,56129.37,Returned
TXN000144,USER0067,rsims,rsims@hotmail.com,113,Premium,Hyderabad,South,STORE001,2026-07-19,2026-07-19 20:37:11,Beauty,15386.25,16549.24,cancelled
TXN000959,USER0100,lindsaypeterson,,49,Premium,Bhubaneswar,East,STORE003,2025-01-29,2025-01-29 19:57:02,Grocery,28255.57,94793.19,Returned
TXN000198,USER0244,wtran,wtran@outlook.com,20,Premium,Chennai,South,STORE003,2025-08-24,,Beauty,56394.64,3386.89,CANCELLED
TXN000610,USER0064,christopher12,christopher12@outlook.com,23,Premium,Patna,east,STORE003,2026-05-20,2026-05-20 03:54:46,Grocery,83511.87,75018.67,cancelled
TXN000280,USER0251,williamslaura,williamslaura@outlook.com,23,Free,Mumbai,West,STORE005,30/04/2026,2026-04-30 03:19:50,Furniture,18569.63,88560.72,Cancelled
TXN000294,USER0110,khill,khill@yahoo.com,59,Premium,Lucknow,North,STORE002,19/10/2025,2025-10-19 00:24:03,Clothing,65193.57,51376.8,
TXN000401,USER0119,cjones,cjones@gmail.com,53,Basic,Kolkata,east,STORE002,03/11/2025,2025-11-03 00:49:27,Furniture,-88227.99,43766.93,Pending
TXN000123,USER0237,lbyrd,lbyrd@outlook.com,67,Basic,Bhubaneswar,East,STORE005,2025-07-18,2025-07-18 11:43:36,Beauty,41924.22,16289.61,Pending
TXN000184,USER0177,jessicasheppard,jessicasheppard@hotmail.com,68,Free,Pune,West,STORE003,2026-10-04,2026-10-04 21:27:35,Sports,41690.83,15006.84,returned
TXN000203,USER0158,javierwashington,javierwashington@hotmail.com,41,Basic,Chandigarh,North,STORE001,2026-02-03,2026-02-03 10:23:06,Grocery,8820.99,43154.85,Returned
TXN000439,USER0121,lisasolis,lisasolis@rediffmail.com,35,Premium,Bangalore,South,STORE003,2025-12-22,,Furniture,89051.17,81504.38,COMPLETED
TXN000247,USER0040,harrisandrea,harrisandrea@hotmail.com,47,Free,Delhi,NORTH,STORE003,2025-12-10,2025-12-10 13:17:33,Electronics,50011.04,56731.92,Cancelled
TXN000416,USER0035,riveraangela,riveraangela@gmail.com,26,Premium,Chandigarh,North,STORE001,2026-02-24,2026-02-24 20:20:07,Grocery,10794.81,19242.5,Completed
TXN000933,USER0233,david70,david70@gmail.com,19,Basic,Bangalore,South,STORE001,06/02/2025,2025-02-06 07:44:28,Clothing,27868.94,38479.25,Completed
TXN000766,USER0229,phillipssamantha,phillipssamantha@outlook.com,25,Premium,Delhi,North,STORE002,2025-07-05,,Beauty,20702.37,16204.91,Cancelled
TXN000907,USER0225,phyllismeyer,phyllismeyer@rediffmail.com,25,Basic,Bangalore,South,STORE002,2025-08-29,2025-08-29 17:16:52,Sports,2263.62,,pending
TXN000836,USER0072,sanderskevin,sanderskevin@gmail.com,54,Basic,Patna,East,STORE001,2025-09-22,2025-09-22 15:16:48,Clothing,85914.43,40153.83,Pending
TXN000888,USER0088,tranrobin,tranrobin@gmail.com,56,Basic,Patna,East,STORE004,12-09-2025,2025-12-09 00:11:16,Beauty,200.55,87334.53,Returned
TXN000130,USER0260,lindsayhernandez,lindsayhernandez@rediffmail.com,19,Basic,Ahmedabad,West,STORE004,2026-06-21,2026-06-21 11:04:33,Electronics,63603.51,98105.84,CANCELLED
TXN000638,USER0216,ykane,ykane@yahoo.com,26,Basic,Lucknow,North,STORE004,2026-01-05,2026-01-05 20:42:15,Furniture,89816.72,95188.87,Cancelled
TXN000403,USER0212,william47,,22,Premium,Kolkata,East,STORE002,2025-10-19,,Clothing,11124.6,45588.77,Returned
TXN000785,USER0129,lisamccarthy,lisamccarthy@yahoo.com,48,Basic,Delhi,NORTH,STORE003,2026-02-25,2026-02-25 03:58:31,Clothing,36513.12,,Cancelled
TXN000771,USER0099,carlos01,carlos01@outlook.com,54,Free,Bhubaneswar,East,STORE005,14/03/2025,2025-03-14 20:46:17,Beauty,16487.9,82174.62,Cancelled
TXN000736,USER0204,ryanfisher,ryanfisher@rediffmail.com,23,Free,Patna,East,STORE002,30/04/2025,2025-04-30 02:41:45,Furniture,16665.78,42744.46,Cancelled
TXN000914,USER0119,louis43,louis43@gmail.com,60,Premium,Hyderabad,South,STORE004,2025-03-11,2025-03-11 01:01:54,Sports,47693.66,76014.94,Pending
TXN000220,USER0044,colleenbaker,colleenbaker@yahoo.com,38,Premium,Patna,EAST,STORE002,2026-11-21,2026-11-21 22:51:19,Clothing,11783.2,37393.28,Pending
TXN000642,USER0208,,jessicawalker@yahoo.com,37,Premium,Hyderabad,South,STORE001,16/12/2026,2026-12-16 11:56:51,Beauty,33515.84,72537.36,Pending
TXN000916,USER0090,moorefrank,moorefrank@outlook.com,24,Free,Delhi,North,STORE004,19/01/2026,2026-01-19 19:40:53,Furniture,13408.34,63775.84,Pending
TXN000753,USER0217,ichambers,,67,Basic,Mumbai,West,STORE002,2026-08-28,2026-08-28 17:12:54,Beauty,66407.9,59118.52,completed
TXN000807,USER0189,hgrimes,hgrimes@yahoo.com,48,Premium,Chennai,South,STORE004,2025-06-09,2025-06-09 14:14:46,Grocery,45993.07,,
TXN000920,USER0037,lindseytorres,lindseytorres@rediffmail.com,23,Premium,Mumbai,West,STORE005,03-10-2025,2025-03-10 14:27:40,Clothing,10181.21,49921.35,Completed
TXN000625,USER0045,ashleyhernandez,ashleyhernandez@outlook.com,67,Basic,Ahmedabad,WEST,STORE002,2026-03-23,2026-03-23 20:54:50,Furniture,42245.73,-11734.24,Pending
TXN000875,USER0189,zimmermanjacqueline,,18,Free,Chennai,south,STORE001,2025-08-20,2025-08-20 05:05:12,Clothing,88343.6,4403.31,COMPLETED
TXN000761,USER0061,vrasmussen,vrasmussen@yahoo.com,43,Basic,Jaipur,North,STORE003,2025-06-02,2025-06-02 20:46:25,Sports,59655.93,17331.45,Returned
TXN000387,USER0191,burchgeorge,burchgeorge@outlook.com,43,Basic,Mumbai,West,STORE004,08/07/2025,2025-07-08 15:27:13,Grocery,57183.83,97929.32,Pending
TXN000663,USER0217,oallen,oallen@rediffmail.com,46,Premium,Jaipur,North,STORE001,2026-01-18,2026-01-18 17:10:50,Books,46518.74,82954.24,Cancelled
TXN000510,USER0098,cherylmiller,cherylmiller@yahoo.com,20,Premium,Mumbai,West,STORE001,2026-05-14,2026-05-14 02:56:40,Sports,99638.72,23924.66,Returned
TXN000268,USER0029,tylerjohnson,tylerjohnson@yahoo.com,56,Premium,Delhi,North,STORE001,2026-07-10,2026-07-10 09:11:31,Beauty,47851.1,33240.23,PENDING
TXN000820,USER0009,schultznicole,schultznicole@outlook.com,53,Basic,Delhi,North,STORE002,2026-12-21,2026-12-21 02:15:23,Electronics,6051.78,34999.82,pending
TXN000442,USER0070,dawsonzachary,dawsonzachary@hotmail.com,67,Premium,Patna,East,STORE005,2025-05-22,2025-05-22 09:44:45,Grocery,31817.87,55778.3,Completed
TXN000497,USER0244,john10,john10@rediffmail.com,32,Basic,Pune,West,STORE004,23/02/2025,2025-02-23 05:29:25,Furniture,26336.25,53091.17,Returned
TXN000113,USER0166,sheila14,sheila14@outlook.com,27,Basic,Bhubaneswar,East,STORE001,2026-11-29,2026-11-29 18:41:40,Furniture,44276.59,30351.76,Cancelled
TXN000692,USER0042,carloshernandez,carloshernandez@hotmail.com,68,Free,Jaipur,North,STORE005,2026-06-05,2026-06-05 18:56:31,Electronics,16826.61,38872.77,Cancelled
TXN000233,USER0220,anthony39,anthony39@yahoo.com,62,Premium,Delhi,NORTH,STORE003,2025-05-08,2025-05-08 05:28:29,Grocery,87454.89,87671.84,completed
TXN000870,USER0163,peter14,peter14@outlook.com,30,Premium,Hyderabad,South,STORE001,11/08/2026,2026-08-11 20:26:43,Books,49444.03,4774.51,Cancelled
TXN000608,USER0252,ashley32,ashley32@yahoo.com,53,Free,Lucknow,North,STORE004,2026-06-14,2026-06-14 10:27:57,Electronics,18973.1,5551.26,
TXN000672,USER0133,kevin03,kevin03@rediffmail.com,32,Free,Delhi,NORTH,STORE003,2025-03-08,2025-03-08 18:08:47,Grocery,84781.95,2409.44,Cancelled
TXN000374,USER0020,wnelson,wnelson@hotmail.com,43,Free,Mumbai,West,STORE005,2025-04-01,2025-04-01 02:16:14,Clothing,71189.42,59787.51,Pending
TXN000555,USER0040,cporter,cporter@rediffmail.com,30,Free,Bangalore,South,STORE002,2025-02-19,2025-02-19 09:18:33,Books,9541.41,75287.59,Cancelled
TXN000843,USER0110,crosscurtis,crosscurtis@outlook.com,29,Premium,Mumbai,West,STORE001,02/11/2025,2025-11-02 22:28:55,Furniture,34267.71,75342.29,pending
TXN000234,USER0085,keyemily,keyemily@gmail.com,43,Free,Mumbai,West,STORE003,2026-11-02,2026-11-02 11:16:05,Sports,69974.19,23490.97,Completed
TXN000786,USER0072,samantha91,samantha91@outlook.com,65,Basic,Mumbai,West,STORE001,2025-04-22,2025-04-22 14:42:53,Clothing,88369.27,,COMPLETED
TXN000677,USER0225,kyle58,,58,Basic,Bangalore,South,STORE005,17/06/2026,,Electronics,8644.92,6162.63,completed
TXN000318,USER0184,umatthews,umatthews@rediffmail.com,19,Free,Bangalore,south,STORE002,2026-08-06,2026-08-06 21:28:11,Furniture,92047.76,11382.45,Returned
TXN000649,USER0235,allencarlos,allencarlos@yahoo.com,63,Free,  Pune,west,STORE005,16/06/2025,2025-06-16 04:32:08,Electronics,69477.62,45597.69,
TXN000411,USER0055,benjaminzimmerman,benjaminzimmerman@yahoo.com,49,Premium,Bangalore,South,STORE003,03/10/2026,2026-10-03 01:03:22,Beauty,78877.33,75694.08,Returned
TXN000899,USER0072,brittany73,brittany73@yahoo.com,34,Premium,Mumbai,west,STORE004,2026-08-01,2026-08-01 13:43:56,Beauty,20032.37,30569.11,Cancelled
TXN000710,USER0222,rachel90,rachel90@hotmail.com,42,Free,Bangalore,South,STORE002,02/03/2026,2026-03-02 07:11:57,Sports,56904.67,39415.78,COMPLETED
TXN000359,USER0021,dale83,dale83@outlook.com,24,Free,Patna,East,STORE005,2026-02-02,2026-02-02 15:58:29,Sports,82981.75,83503.74,Cancelled
TXN000259,USER0128,lori44,lori44@gmail.com,47,Premium,Kolkata,EAST,STORE002,2025-09-24,2025-09-24 05:01:25,Electronics,1294.5,83054.2,Pending
TXN000745,USER0128,snovak,snovak@outlook.com,46,Free,Mumbai,west,STORE004,2026-09-09,2026-09-09 03:55:33,Beauty,41371.35,18874.7,Cancelled
TXN000628,USER0250,dstokes,dstokes@yahoo.com,63,Premium,Chennai,south,STORE005,2026-02-14,2026-02-14 15:32:37,Electronics,42258.25,31653.43,Completed
TXN000633,USER0258,hendersonisabella,hendersonisabella@gmail.com,69,Premium,Kolkata,EAST,STORE003,2026-01-01,2026-01-01 21:10:11,Furniture,11485.53,22746.36,Pending
TXN000283,USER0018,georgemiller,georgemiller@rediffmail.com,54,Free,Chandigarh,North,STORE005,2026-08-10,2026-08-10 07:30:19,Sports,98277.2,-14830.02,Returned
TXN000377,USER0179,walkertracey,walkertracey@outlook.com,70,Basic,Ahmedabad,west,STORE002,12-22-2026,2026-12-22 02:58:05,Beauty,96309.41,45530.42,Returned
TXN000385,USER0090,barbara96,barbara96@hotmail.com,25,Free,Chennai,SOUTH,STORE005,05-30-2026,2026-05-30 11:25:55,Furniture,31633.56,941.02,Pending
TXN000225,USER0226,sandrafrench,,31,Basic,Hyderabad,South,STORE001,2026-07-11,2026-07-11 11:34:52,Sports,83024.06,75159.41,Cancelled
TXN000954,USER0210,annalopez,annalopez@hotmail.com,65,Basic,Bhubaneswar,East,STORE003,2025-03-17,2025-03-17 23:58:22,Books,47762.89,13547.09,
TXN000815,USER0172,rsellers,,29,Free,Mumbai,West,STORE004,2025-02-14,,Grocery,89322.44,68747.36,Cancelled
TXN000473,USER0126,sarah86,sarah86@yahoo.com,22,Basic,Mumbai,WEST,STORE005,2025-10-05,2025-10-05 04:45:51,Clothing,54103.65,5167.55,Completed
TXN000348,USER0192,russellbeasley,russellbeasley@gmail.com,53,Free,Bhubaneswar,East,STORE002,11-02-2025,2025-11-02 21:56:58,Electronics,4273.14,57314.59,Returned
TXN000506,USER0001,patricia22,patricia22@gmail.com,60,Basic,Lucknow,North,STORE003,2026-04-02,2026-04-02 00:57:31,Grocery,70035.51,90471.29,Completed
TXN000640,USER0152,desireebailey,desireebailey@hotmail.com,43,Free,Ahmedabad,West,STORE005,08/11/2026,2026-11-08 20:09:57,Books,30501.87,74295.48,Cancelled
TXN000538,USER0243,kwright,kwright@outlook.com,44,Basic,Bhubaneswar,East,STORE001,28/10/2025,2025-10-28 13:43:34,Clothing,18987.16,2301.46,Pending
TXN000929,USER0161,gina19,,56,Free,Mumbai,West,STORE002,2025-02-28,2025-02-28 04:28:11,Clothing,13058.65,39842.08,COMPLETED
TXN000906,USER0013,jenniferdavis,jenniferdavis@rediffmail.com,46,Basic,Chandigarh,North,STORE001,2026-06-17,2026-06-17 03:15:13,Electronics,30062.38,48423.58,Pending
TXN000620,USER0130,robert87,robert87@outlook.com,34,Free,Pune,West,STORE001,06-07-2026,2026-06-07 13:26:06,Books,50394.11,11482.16,Returned
TXN000856,USER0134,aprilhicks,aprilhicks@rediffmail.com,28,Basic,Kolkata,East,STORE002,2026-10-09,2026-10-09 18:50:25,Electronics,9417.21,,Pending
TXN000804,USER0136,veronicagarcia,,44,Free,Chandigarh,North,STORE003,2026-10-10,,Clothing,98527.6,,Completed
TXN000646,USER0072,stevenmoore,stevenmoore@hotmail.com,51,Free,Hyderabad,South,STORE002,25/12/2025,2025-12-25 09:18:42,Electronics,32851.91,58278.67,cancelled
TXN000847,USER0111,morenoalan,morenoalan@outlook.com,31,Premium,Bangalore,South,STORE005,2026-12-15,2026-12-15 17:49:10,Electronics,37088.62,36443.07,Cancelled
TXN000557,USER0084,jstone,jstone@gmail.com,31,Premium,Patna,East,STORE005,17/01/2026,2026-01-17 15:26:21,Grocery,83174.2,79531.16,Completed
TXN000958,USER0055,nsmith,,60,Basic,Bhubaneswar,east,STORE002,23/06/2025,2025-06-23 09:58:16,Electronics,20763.63,83895.12,Pending
TXN000578,USER0020,erica49,,60,Basic,Ahmedabad,West,STORE005,2025-04-28,,Beauty,90150.84,26735.23,Returned
TXN000796,USER0185,cmckinney,cmckinney@outlook.com,65,Free,Chandigarh,North,STORE005,2026-12-01,2026-12-01 17:49:55,Beauty,37222.07,65059.81,Pending
TXN000086,USER0132,mikemoore,mikemoore@hotmail.com,69,Basic,Kolkata,East,STORE003,2026-06-28,2026-06-28 16:58:17,Books,11605.45,96293.04,Pending
TXN000243,USER0079,darrell68,,23,Basic,Bangalore,south,STORE001,10/03/2026,2026-03-10 22:25:05,Beauty,92100.39,97433.91,pending
TXN000699,USER0207,jamesfox,jamesfox@hotmail.com,70,Free,Mumbai,West,STORE001,2025-01-09,2025-01-09 09:18:52,Furniture,65443.69,98928.54,Pending
TXN000160,USER0245,millerroy,millerroy@rediffmail.com,42,Basic,Bhubaneswar,East,STORE002,2026-06-16,2026-06-16 06:35:20,Furniture,91221.2,34298.47,Cancelled
TXN000525,USER0066,millerstacy,millerstacy@gmail.com,62,Free,Lucknow,North,STORE001,18/07/2025,2025-07-18 20:22:17,Clothing,13736.5,85179.97,
TXN000036,USER0001,ryan70,ryan70@outlook.com,36,Premium,  Ahmedabad  ,WEST,STORE004,23/09/2026,2026-09-23 18:19:25,Books,58040.48,65505.09,
TXN000541,USER0079,fkoch,,33,Premium,Bhubaneswar,East,STORE001,12-30-2026,,Clothing,57495.06,44144.77,CANCELLED
TXN000171,USER0229,stevenscott,stevenscott@outlook.com,39,Basic,Mumbai,west,STORE005,28/11/2025,2025-11-28 07:00:16,Sports,57330.45,26229.16,Cancelled
TXN000655,USER0159,barbara53,barbara53@rediffmail.com,59,Premium,Bangalore,South,STORE005,2025-06-19,2025-06-19 22:01:36,Electronics,19323.43,61908.54,Completed
TXN000891,USER0248,margaret95,margaret95@gmail.com,35,Free,Patna,East,STORE005,2026-06-15,2026-06-15 21:54:55,Sports,64016.05,14875.25,Returned
TXN000858,USER0126,troyrodriguez,troyrodriguez@hotmail.com,67,Basic,Mumbai,West,STORE001,2025-09-03,,Clothing,8388.04,14462.58,Completed
TXN000848,USER0256,scottbowen,scottbowen@hotmail.com,44,Basic,Chandigarh,North,STORE003,2025-11-11,2025-11-11 16:52:55,Clothing,82835.77,42642.33,Cancelled
TXN000945,USER0077,paul20,paul20@rediffmail.com,19,Premium,Delhi,North,STORE005,2026-09-29,2026-09-29 00:10:23,Grocery,80822.62,51128.53,Cancelled
TXN000734,USER0198,rjackson,rjackson@hotmail.com,65,Premium,Delhi,North,STORE002,2026-10-13,2026-10-13 22:23:44,Furniture,3547.31,81331.33,Completed
TXN000096,USER0155,hhoffman,hhoffman@hotmail.com,59,Premium,Delhi,North,STORE001,08/04/2026,2026-04-08 16:14:39,Furniture,84745.12,42684.73,Completed
